Time,CORE_ZN_TZONE::Des Heat Load [W],CORE_ZN_TZONE:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN_TZONE::Des Heat Mass Flow [kg/s],CORE_ZN_TZONE:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_ZN_TZONE::Des Latent Heat Load [W],CORE_ZN_TZONE::Des Latent Cool Load [W],CORE_ZN_TZONE::Des Latent Heat Mass Flow [kg/s],CORE_ZN_TZONE::Des Latent Cool Mass Flow [kg/s],CORE_ZN_TZONE::Des Heat Load No DOAS [W],CORE_ZN_TZONE::Des Sens Cool Load No DOAS [W],CORE_ZN_TZONE::Des Latent Heat Load No DOAS [W],CORE_ZN_TZONE::Des Latent Cool Load No DOAS [W],CORE_ZN_TZONE::Heating Zone Temperature [C],CORE_ZN_TZONE::Heating Zone Relative Humidity [%],CORE_ZN_TZONE:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],CORE_ZN_TZONE:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_1_TZONE::Des Heat Load [W],PERIMETER_ZN_1_TZONE:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1_TZONE::Des Heat Mass Flow [kg/s],PERIMETER_ZN_1_TZONE:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1_TZONE::Des Latent Heat Load [W],PERIMETER_ZN_1_TZONE::Des Latent Cool Load [W],PERIMETER_ZN_1_TZONE::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_1_TZONE::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_1_TZONE::Des Heat Load No DOAS [W],PERIMETER_ZN_1_TZONE::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_1_TZONE::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_1_TZONE::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_1_TZONE::Heating Zone Temperature [C],PERIMETER_ZN_1_TZONE::Heating Zone Relative Humidity [%],PERIMETER_ZN_1_TZONE:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],PERIMETER_ZN_1_TZONE:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_2_TZONE::Des Heat Load [W],PERIMETER_ZN_2_TZONE:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2_TZONE::Des Heat Mass Flow [kg/s],PERIMETER_ZN_2_TZONE:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2_TZONE::Des Latent Heat Load [W],PERIMETER_ZN_2_TZONE::Des Latent Cool Load [W],PERIMETER_ZN_2_TZONE::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_2_TZONE::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_2_TZONE::Des Heat Load No DOAS [W],PERIMETER_ZN_2_TZONE::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_2_TZONE::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_2_TZONE::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_2_TZONE::Heating Zone Temperature [C],PERIMETER_ZN_2_TZONE::Heating Zone Relative Humidity [%],PERIMETER_ZN_2_TZONE:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],PERIMETER_ZN_2_TZONE:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_3_TZONE::Des Heat Load [W],PERIMETER_ZN_3_TZONE:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3_TZONE::Des Heat Mass Flow [kg/s],PERIMETER_ZN_3_TZONE:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3_TZONE::Des Latent Heat Load [W],PERIMETER_ZN_3_TZONE::Des Latent Cool Load [W],PERIMETER_ZN_3_TZONE::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_3_TZONE::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_3_TZONE::Des Heat Load No DOAS [W],PERIMETER_ZN_3_TZONE::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_3_TZONE::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_3_TZONE::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_3_TZONE::Heating Zone Temperature [C],PERIMETER_ZN_3_TZONE::Heating Zone Relative Humidity [%],PERIMETER_ZN_3_TZONE:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],PERIMETER_ZN_3_TZONE:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_4_TZONE::Des Heat Load [W],PERIMETER_ZN_4_TZONE:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4_TZONE::Des Heat Mass Flow [kg/s],PERIMETER_ZN_4_TZONE:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4_TZONE::Des Latent Heat Load [W],PERIMETER_ZN_4_TZONE::Des Latent Cool Load [W],PERIMETER_ZN_4_TZONE::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_4_TZONE::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_4_TZONE::Des Heat Load No DOAS [W],PERIMETER_ZN_4_TZONE::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_4_TZONE::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_4_TZONE::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_4_TZONE::Heating Zone Temperature [C],PERIMETER_ZN_4_TZONE::Heating Zone Relative Humidity [%],PERIMETER_ZN_4_TZONE:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],PERIMETER_ZN_4_TZONE:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
01:50:00,0.000000E+00,2.321491E+02,0.000000E+00,2.067766E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,2.535274E+02,0.000000E+00,2.258183E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.660241E+02,0.000000E+00,1.478786E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,2.689768E+02,0.000000E+00,2.395792E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.778811E+02,0.000000E+00,1.584397E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01
02:00:00,0.000000E+00,2.163764E+02,0.000000E+00,1.927277E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,2.388740E+02,0.000000E+00,2.127665E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.560303E+02,0.000000E+00,1.389771E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,2.537697E+02,0.000000E+00,2.260341E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.666837E+02,0.000000E+00,1.484662E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01
02:10:00,0.000000E+00,2.015219E+02,0.000000E+00,1.794967E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,2.249847E+02,0.000000E+00,2.003952E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.465728E+02,0.000000E+00,1.305532E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,2.393737E+02,0.000000E+00,2.132115E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.561429E+02,0.000000E+00,1.390773E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01
02:20:00,0.000000E+00,1.875430E+02,0.000000E+00,1.670456E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,2.118280E+02,0.000000E+00,1.886764E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.376276E+02,0.000000E+00,1.225857E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,2.257518E+02,0.000000E+00,2.010784E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.462229E+02,0.000000E+00,1.302416E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01
02:30:00,0.000000E+00,1.743819E+02,0.000000E+00,1.553230E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.993634E+02,0.000000E+00,1.775741E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.291648E+02,0.000000E+00,1.150478E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,2.128586E+02,0.000000E+00,1.895944E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.368832E+02,0.000000E+00,1.219226E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01
02:40:00,0.000000E+00,1.619867E+02,0.000000E+00,1.442825E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.875536E+02,0.000000E+00,1.670551E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.211569E+02,0.000000E+00,1.079152E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,2.006525E+02,0.000000E+00,1.787223E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.280866E+02,0.000000E+00,1.140874E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01
02:50:00,0.000000E+00,1.503145E+02,0.000000E+00,1.338860E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.763671E+02,0.000000E+00,1.570912E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.135809E+02,0.000000E+00,1.011672E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.890983E+02,0.000000E+00,1.684309E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.198012E+02,0.000000E+00,1.067076E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01
03:00:00,0.000000E+00,1.393309E+02,0.000000E+00,1.241028E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.657774E+02,0.000000E+00,1.476589E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.064175E+02,0.000000E+00,9.478664E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.781663E+02,0.000000E+00,1.586938E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.120000E+02,0.000000E+00,9.975908E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01
03:10:00,0.000000E+00,1.289949E+02,0.000000E+00,1.148965E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.557271E+02,0.000000E+00,1.387071E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,9.963006E+01,0.000000E+00,8.874107E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.677987E+02,0.000000E+00,1.494593E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.046397E+02,0.000000E+00,9.320320E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01
03:20:00,0.000000E+00,1.192381E+02,0.000000E+00,1.062061E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.461657E+02,0.000000E+00,1.301906E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,9.318334E+01,0.000000E+00,8.299894E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.579401E+02,0.000000E+00,1.406782E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,9.767816E+01,0.000000E+00,8.700250E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01
03:30:00,0.000000E+00,1.099884E+02,0.000000E+00,9.796728E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.370396E+02,0.000000E+00,1.220619E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,8.703994E+01,0.000000E+00,7.752698E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.485331E+02,0.000000E+00,1.322993E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,9.107190E+01,0.000000E+00,8.111827E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01
03:40:00,0.000000E+00,1.011852E+02,0.000000E+00,9.012624E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.283018E+02,0.000000E+00,1.142792E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,8.116731E+01,0.000000E+00,7.229619E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.395271E+02,0.000000E+00,1.242776E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,8.478307E+01,0.000000E+00,7.551677E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01
03:50:00,0.000000E+00,9.278215E+01,0.000000E+00,8.264160E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.199138E+02,0.000000E+00,1.068079E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,7.553874E+01,0.000000E+00,6.728279E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.308805E+02,0.000000E+00,1.165760E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,7.878042E+01,0.000000E+00,7.017017E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01
04:00:00,0.000000E+00,8.474543E+01,0.000000E+00,7.548325E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.118442E+02,0.000000E+00,9.962029E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,7.013284E+01,0.000000E+00,6.246773E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.225595E+02,0.000000E+00,1.091644E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,7.303871E+01,0.000000E+00,6.505600E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01
04:10:00,0.000000E+00,7.706230E+01,0.000000E+00,6.863983E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.041017E+02,0.000000E+00,9.272397E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,6.495198E+01,0.000000E+00,5.785310E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.145651E+02,0.000000E+00,1.020438E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,6.755461E+01,0.000000E+00,6.017128E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01
04:20:00,0.000000E+00,6.975281E+01,0.000000E+00,6.212924E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,9.668136E+01,0.000000E+00,8.611464E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,5.999398E+01,0.000000E+00,5.343699E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,1.068957E+02,0.000000E+00,9.521266E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01,0.000000E+00,6.232492E+01,0.000000E+00,5.551317E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.500000E+01,4.304733E+01
